title,item_id,link,cover,creators,genres,views,subscribers,likes,banner,details,tags,episodes,released
Pan Focus,175773,https://tapas.io/series/pan-focus/info,https://d30womf5coomej.cloudfront.net/sa/4b/69994304-8258-4d5f-b427-ffac69729609_z.jpg,['RAKO'],"['GL', 'Romance', 'Drama', 'LGBTQ+', 'Slice of life']","323,711 views","11,836 subscribers","29,341 likes",https://d30womf5coomej.cloudfront.net/sa/06/c1f78408-df2a-40a2-ad7c-222c5bc83fec.jpg,"Your first love. Your first kiss. Youthful shenanigans. In quiet moments, cherished nostalgia and bittersweet memories surface. With adulthood, everything gets fuzzy and lines begin to blur, but still... some things stay crystal clear. Susie Kang is a modern woman of independent thought and deeply felt emotions, eternally single but with two women always on her mind. The best friend who might-have-been, and her first crush who she never told. Life is complicated... except when it isn’t.","['#besties', '#firstlove', '#besties', '#firstlove']",93,"Jun 10, 2020"
The Librarian of St. Bright Tower,190137,https://tapas.io/series/the-librarian-of-st-bright-tower/info,https://d30womf5coomej.cloudfront.net/sa/c0/1414c8e9-70ef-4452-82e7-4d26d0a52189_z.jpg,"['WOOJU', 'Yang in-san']",['Fantasy'],"244,790 views","12,426 subscribers","29,314 likes",https://d30womf5coomej.cloudfront.net/sa/b7/2ed9c130-1739-43b8-99b4-73985e07a6d7.jpg,"Vahlen dreams of being a magician at St. Bright Tower—the greatest institute of magic in the Paula Empire. Too bad he's just a lowly librarian there... until one day when he stumbles upon a magical book that promises to bring him glory. Now he is caught in an endless cycle of horrific events, doomed to repeat the same days over and over unless he can manage to figure out how to save Princess Elyse and achieve his fated destiny.",[],90,"Nov 22, 2020"
Safe as Houses,213226,https://tapas.io/series/SafeAsHouses/info,https://d30womf5coomej.cloudfront.net/sa/40/c2a6b009-912c-4e1e-981c-f60b070c7d2d_z.jpg,['Nosleeparewe'],"['Romance', 'Horror', 'Action']","277,024 views","36,547 subscribers","29,079 likes",https://d30womf5coomej.cloudfront.net/sa/60/64d58574-6bdc-47af-9286-05b33696d667.jpg,"A young woman named Eun Gee awakens from a coma to discover that a zombie outbreak has taken over the island nation she calls home. As the horde closes in, she is rescued by Shuhei, a mysterious zombie slayer with a terrible secret. Eun Gee will need his help to brave the bloodthirsty mobs roaming between her and her younger siblings, who she hopes are still alive on the other side of the island.","['#Mature', '#zombies', '#thriller', '#postapocalyptic', '#survivors', '#Mature', '#zombies', '#thriller', '#postapocalyptic', '#survivors']",14,"Oct 15, 2021"
Hot Retribution,181443,https://tapas.io/series/hot-retribution/info,https://d30womf5coomej.cloudfront.net/sa/e2/8ab087a6-763a-4e4b-855a-bc68d165338e_z.jpg,['Wang Tao'],"['BL', 'Drama']","382,134 views","25,685 subscribers","29,068 likes",6,"What would you do if everything you worked for, everything you were promised — was just suddenly taken away? I, Heyun Jiang, worked my entire life to lead the multinational company built from the ground up by my late father and his best friend. Cheng Ding, you were given controlling stakes in this company through awful betrayal and broken vows. There’s a fire between us that can’t be denied, but I cannot let you claim what is rightfully mine!",[],40,"Aug 07, 2020"
His Majesty's Secret Heroine,213672,https://tapas.io/series/his-majestys-secret-heroine/info,https://d30womf5coomej.cloudfront.net/sa/83/5e0a9ee0-ddaa-44fb-94ac-25ebd7907a5c_z.jpg,"['Han Soo-young', 'Lee Do-kyung']","['Fantasy', 'Romance']","238,985 views","15,121 subscribers","29,063 likes",https://d30womf5coomej.cloudfront.net/sa/22/03b7be95-10b8-4580-af8a-e9dcee902ea1.jpg,"Lokheun’s name means ""happy morning,"" but her life takes a tragic turn when her mother is murdered and her father becomes a fugitive after exacting revenge. To save him, Lokheun devotes her life to Garyun, the dashing emperor who’s committed to right the wrongs of his father. Believing Lokheun to be a boy, Garyun is determined to mold her into an unsurpassed martial artist, even if it means sending her to hell. Their strained relationship turns into something more as Lokheun searches for the one thing she’s never had: a life befitting her name.",[],49,"Aug 31, 2021"
Leveling Beyond the Max,231407,https://tapas.io/series/leveling-beyond-the-max/info,https://d30womf5coomej.cloudfront.net/sa/54/a25bb83e-1f80-4487-abbd-03c217ef0121_z.jpg,"['Kimsanglok', 'Endlessea']","['Action', 'Fantasy']","386,228 views","20,493 subscribers","29,053 likes",https://d30womf5coomej.cloudfront.net/sa/77/a14b18f4-a4c5-4e39-a89b-fe0c0137784c.jpg,"After a car crash mysteriously transports him to a land of martial arts, Cha Shinhyun trains for 140 years and becomes the strongest being in Murim. But when he returns to Earth, it’s nothing like he remembers. Though he is finally reunited with his sister, the home he once knew is now filled with people called “hunters'' who defeat monsters to level up their powers in a constant race for survival. Now he must start back at level 1 and work to exact revenge on the person who altered his fate!",[],22,"Apr 13, 2022"
Reapers Don't Love,143114,https://tapas.io/series/reapers-dont-love/info,https://d30womf5coomej.cloudfront.net/sa/40/6982bfdb-ce07-43cf-abf7-85858a825e0f_z.jpg,"['Kisai Entertainment', 'cindycc07', 'sprimanda', 'konn★']","['BL', 'Comedy']","329,070 views","31,545 subscribers","29,020 likes",6,"Vior is Heaven's top Reaper and he only needs to collect one more soul before reincarnation. But, there's a problem...he can't kill his final target, an attractive man named Alex. Poison, car crashes, whether magic or more, Vior can't harm him. So, Alex makes a proposition: he will hand over his soul if...Vior can steal his heart. Can the romantically dense Vior make the narcissistic Alex fall for him and become human again?",[],24,"Jun 15, 2019"
Masters of Lightning Knives,215218,https://tapas.io/series/masters-of-lightning-knives/info,https://d30womf5coomej.cloudfront.net/sa/b1/050a0e5c-cf7c-4053-803e-08afedb4619d_z.jpg,"['OZOO', 'AWIN', 'Ryuhon']","['Action', 'Fantasy']","341,499 views","14,411 subscribers","29,018 likes",https://d30womf5coomej.cloudfront.net/sa/f4/2d216d0e-074f-40c1-86c5-393316b0209c.jpg,"A young orphan was alone in the world until he meets the master of a secret form of martial arts. To learn these otherworldly techniques, he will need to endure years of his sadistic teacher’s grueling and weird training. But why does he have to do laundry, cook meals, or play instruments to learn martial arts anyway?! If he can survive long enough (and if his massive ego doesn’t get in the way), he just might be able to wield the unstoppable lightning knives. Will he make the cut or be sliced down to size?",[],49,"Sep 28, 2021"
Me &amp; Me? &amp; Him!,175768,https://tapas.io/series/me-me-him/info,https://d30womf5coomej.cloudfront.net/sa/92/304d68fa-8642-415e-8dfd-984d517376a8_z.jpg,['Yofox'],"['BL', 'Drama', 'Comedy']","273,825 views","21,702 subscribers","28,986 likes",6,"Poor Qiming Zhang is wasting away as a D-list celebrity and agonizing over the meteoric rise of his archrival, Yang Chu, a frosty and successful A-list star and singer. They found fame—and a mutual disdain—on the same singing competition show. But when they’re cast together in a TV drama, Qiming’s secret is discovered... he’s got an imperial courtier alter-ego who is bound to fulfill the wishes of his “emperor”... who happens to be Yang Chu. Who will win in this love-hate battle of identities?!","['#split', '#idol', '#male_protagonist', '#ancient_china', '#split', '#idol', '#male_protagonist', '#ancient_china']",49,"Jun 04, 2020"
HEAVY VINYL,141138,https://tapas.io/series/heavyvinyl/info,https://d30womf5coomej.cloudfront.net/sa/12/a406310b-718d-4cb3-8f66-46c550ca9090_z.jpg,"['Carly Usdin', 'Nina Vakueva', 'BOOM! Studios']","['LGBTQ+', 'Mystery', 'Comedy']","245,605 views","24,542 subscribers","28,910 likes",7,"Starry-eyed Chris has just started the dream job every outcast kid in town wants: working at Vinyl Mayhem. It's as rad as she imagined--her boss is BOSS, her co-workers spend their time arguing over music, pushing against the patriarchy, and endlessly trying to form a band. But when Rosie Riot, the staff's favorite singer, mysteriously vanishes the night before her band’s show, Chris discovers her co-workers are doing more than just sorting vinyl . . . Her local indie record store is also a front for a teen girl vigilante club!",[],33,"May 29, 2019"
The Girl of the Black Lotus,215957,https://tapas.io/series/the-girl-of-the-black-lotus/info,https://d30womf5coomej.cloudfront.net/sa/fd/e8044df7-1b34-4cfc-bbe5-ddef36f8deab_z.jpg,"['Kuaikan Comics', 'Vigor Comic']","['Romance', 'Drama', 'Fantasy']","251,444 views","18,530 subscribers","28,670 likes",https://d30womf5coomej.cloudfront.net/sa/14/e732886a-7b15-4b61-97bc-d5df02f518af.jpg,"I just had to be a keyboard warrior…! I read a sucky novel and wrote a scathing online review only to then find myself in the body of the story’s most despicable side character, the third female lead. Not only do I need to destroy the relationship between the main pair, but I’m on a mission to charm this bad-boy demon hunter, known as “The Black Lotus,” to complete my quest. We couldn’t be more different, but I’ll use every tactic I can to claim his love. I’m the one with the book in my hands after all, so this should be easy… right?",[],67,"Sep 26, 2021"
Airplanes,99107,https://tapas.io/series/airplanes-comic/info,https://d30womf5coomej.cloudfront.net/sa/af/0a4bd1e0-03e9-41c0-816e-dc70f58ca51f_z.jpg,"['Johyoo', 'Ivy Song']","['Romance', 'Drama']","354,142 views","27,127 subscribers","28,528 likes",6,"BASED ON THE NOVEL BY IVY SONG

Sora is a renowned architect famous for a number of buildings across the globe. For a woman who needs to travel so often for work, Sora's career choice ironically clashes with her fear of airplanes.

While the world knows about her work and all she's done for the architecture industry, who she is as a person remains a secret. Her fans, her employers, and even those who are close to her are itching to learn more about her.

Sora is an enigma, a mystery, who refuses to let anyone know about her scars...until a pilot named Taehyun enters her life.

For Sora, he opens not only the sky, but his heart, too.",[],29,"Mar 12, 2018"
Mistaken Lover,208902,https://tapas.io/series/mistaken-lover/info,https://d30womf5coomej.cloudfront.net/sa/26/f65cedfd-394c-4d34-ac04-d3a07aff4ead_z.jpg,['meriG'],['BL'],"235,313 views","24,887 subscribers","28,355 likes",https://d30womf5coomej.cloudfront.net/sa/05/be49c491-58a6-4cf1-83e6-a1f10a63cb67.jpg,"Jingeon was only supposed to fill in for his best friend Heeseo at his job—oh, and make sure no one hits on his work crush. Jingeon agrees to the part-time gig, fully anticipating that this crush would just be another one of those glamorous people Heeseo always dates. But when this guy Dongyeon turns out to be EXACTLY Jingeon’s type, he’s got a dilemma on his hands. In this love triangle, will Jingeon give in to desire and leave their friendship behind? And in the end, who will Dongyeon choose?",[],40,"Jun 13, 2021"
A Trace of You,159361,https://tapas.io/series/atraceofyou/info,https://d30womf5coomej.cloudfront.net/sa/94/4d3087fe-a125-4f07-b2d6-9f7a69dc565b_z.jpg,['AG '],"['BL', 'Romance', 'Drama']","288,648 views","35,996 subscribers","28,311 likes",6,"After a terrible fire all but consumes Sihoo’s home, his life has finally gone back to normal except…he has no memories. An amnesiac, he can’t remember much beyond his own name and the café he works at. Then, one day, his former classmate Yesung Min walks in and helps Sihoo remember everything that ever mattered: they were in love. From the ashes of his life, comes an old flame.",[],24,"Dec 15, 2019"
Happiness Theory,98008,https://tapas.io/series/happinesstheory/info,https://d30womf5coomej.cloudfront.net/sa/a8/5702b21b-1614-4449-a7f3-a5c2903595a9_z.png,['Kan'],"['Drama', 'Romance', 'Science fiction']","245,897 views","18,742 subscribers","28,286 likes",4,"The same day Hurricane Io is set to make landfall in Bluewater Ridge, Camilla Miller's marriage falls apart. Unable to go home, she checks into a hotel for the night. There, she meets a strange artist named “Buoy” who asks her to be his muse. To be honest, it’s the least strange thing he says but Camilla can’t seem to get him off her mind...",[],25,"Mar 25, 2018"
Era of the Dragonbound,184085,https://tapas.io/series/era-of-the-dragonbound/info,https://d30womf5coomej.cloudfront.net/sa/e0/7d7c2dc9-1df0-4d5f-b2db-235e0b96ce52_z.jpg,['iLEGUO'],"['Fantasy', 'Romance', 'Action', 'Drama']","266,034 views","17,184 subscribers","28,203 likes",6,"Mian’s world is torn asunder by a brutal attack on the people of Ba. She is helpless to protect those she loves, but this tragedy awakens the chaos and power of the rare black dragon within her. To aid her safe transformation, she becomes dragonbound with the mysterious Qianyi. Joined by their hopes for a new world and an imperial kill order against their lives, together they embark on a journey to elevate their dragon powers and to defeat the evil and corruption around them.",[],66,"Aug 27, 2020"
